"代碼","校區","校區電號別","電號","收費年","收費月","用電數","應繳總金額","經常(尖峰)契約容量","經常(尖峰)最高需量","離峰最高需量","功率因數","尖峰用電度數","半尖峰用電度數","週六半尖峰用電度數","週六半尖峰最高需量","離峰用電度","去年同期用電度數","基本電費","流動電費","半尖峰最高需量","功率因數調整費","超約附加費","免印寄單據減收","配合減少用電減收","停電扣減","其他加減收"
"C2","林森","林森-樂育堂","09-05-7116-10-0","101","04",1640.00,20466.00,99.00,15.00,,100.00,,,,,,1200.00,17146.80,3952.40,,-632.90,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","101","05",2640.00,28000.00,99.00,15.00,,100.00,,,,,,2080.00,17146.80,6362.40,,-705.20,5196.00,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","101","06",3400.00,28737.00,99.00,112.00,,100.00,,,,,,2160.00,17146.80,8194.00,,-760.20,4156.80,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","101","07",2680.00,35660.00,99.00,113.00,,100.00,,,,,,,22892.70,7295.20,,-905.60,6377.30,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","101","08",2360.00,35571.00,99.00,114.00,,99.00,,,,,,2280.00,22682.20,6638.60,,-835.60,7086.00,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","101","09",3920.00,85893.00,99.00,179.00,,99.00,,,,,,2240.00,22682.20,11026.90,,-960.70,53145.00,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","101","10",1120.00,25058.00,99.00,18.00,,100.00,,,,,,3000.00,22682.20,3150.50,,-774.90,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","101","11",1520.00,20152.00,99.00,18.00,,100.00,,,,,,2800.00,16632.40,4143.00,,-623.20,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","101","12",1400.00,19835.00,99.00,14.00,,100.00,,,,,,1640.00,16632.40,3815.90,,-613.40,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","102","01",1400.00,19835.00,99.00,14.00,,100.00,,,,,,1680.00,16632.40,3815.90,,-613.40,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","102","02",1240.00,19412.00,99.00,14.00,,100.00,,,,,,1120.00,16632.40,3379.80,,-600.30,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","102","03",920.00,18566.00,99.00,9.00,,100.00,,,,,,840.00,16632.40,2507.60,,-574.20,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","102","04",1280.00,19518.00,99.00,19.00,,100.00,,,,,,1640.00,16632.40,3488.90,,-603.60,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","102","05",1360.00,19729.00,99.00,31.00,,100.00,,,,,,2640.00,16632.40,3706.90,,-610.10,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","102","06",3640.00,26450.00,99.00,103.00,,100.00,,,,,,3400.00,16632.40,9921.50,,-796.60,692.80,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","102","07",5200.00,74878.00,99.00,161.00,,100.00,,,,,,2680.00,22077.30,14587.50,,-1099.90,39312.90,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","102","08",5480.00,83722.00,99.00,170.00,,100.00,,,,,,2360.00,22682.20,15415.20,,-1142.90,46767.60,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","102","09",5240.00,36300.00,99.00,27.00,,100.00,,,,,,3920.00,22682.20,14740.10,,-1122.60,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","102","10",4520.00,34302.00,99.00,24.00,,100.00,,,,,,1120.00,23383.80,13108.00,,-1094.70,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","102","11",4520.00,29629.00,99.00,25.00,,100.00,,,,,,1520.00,17146.80,14373.60,,-945.60,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","102","12",4160.00,28553.00,99.00,24.00,,100.00,,,,,,1400.00,17146.80,13228.80,,-911.20,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","103","01",4240.00,28792.00,99.00,16.00,,100.00,,,,,,1400.00,17146.80,13483.20,,-918.90,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","103","02",3480.00,26521.00,99.00,16.00,,100.00,,,,,,1240.00,17146.80,11066.40,,-846.30,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","103","03",3920.00,27836.00,99.00,16.00,,100.00,,,,,,920.00,17146.80,12465.60,,-888.30,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","103","04",4080.00,28314.00,99.00,24.00,,100.00,,,,,,1280.00,17146.80,12974.40,,-903.60,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","103","05",4680.00,30108.00,99.00,26.00,,100.00,,,,,,1360.00,17146.80,14882.40,,-960.80,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","103","06",5280.00,31929.00,99.00,27.00,,100.00,,,,,,3640.00,17146.80,16820.10,,-1019.00,,,,,-1019
"C2","林森","林森-樂育堂","09-05-7116-10-0","103","07",5160.00,37842.00,99.00,28.00,,100.00,,,,,,5200.00,23383.80,16873.20,,-1207.70,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","103","08",6560.00,42145.00,99.00,29.00,,100.00,,,,,,5480.00,23383.80,21451.20,,-1345.00,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","103","09",5760.00,39686.00,99.00,30.00,,100.00,5760.00,,,,,5240.00,23383.80,18835.20,,-1266.50,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","103","10",4676.00,36369.00,99.00,24.00,,100.00,,,,,,4520.00,23383.80,15290.50,,-1160.20,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","103","11",5172.00,31993.00,99.00,25.00,,93.00,,,,,,4520.00,17146.80,16446.90,,-655.00,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","103","12",4120.00,28842.00,99.00,23.00,,91.00,,,,,,4160.00,17146.80,13101.60,,-499.00,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","104","01",4440.00,30703.00,99.00,17.00,,92.00,,,,,,4240.00,17146.80,14119.20,,-562.70,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","104","02",4160.00,28612.00,30.00,15.00,,93.00,,,,,,3480.00,15951.70,13228.80,,-569.00,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","104","03",4720.00,19842.00,30.00,15.00,,92.00,,,,,,3920.00,5196.00,15009.60,,-363.70,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","104","04",3720.00,16719.00,30.00,17.00,,92.00,,,,,,4080.00,5196.00,11829.60,,-306.40,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","104","05",5800.00,21550.00,30.00,27.00,,92.00,,,,,,4680.00,5196.00,16748.70,,-395.00,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","104","06",4960.00,19082.00,30.00,27.00,,92.00,,,,,,5280.00,5196.00,14235.20,,-349.70,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","104","07",7000.00,27195.00,30.00,28.00,,93.00,,,,,,5160.00,7086.00,20650.00,,-540.80,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","104","08",6000.00,23328.00,30.00,27.00,,93.00,,,,,,6560.00,7086.00,17700.00,,-483.30,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","104","09",7480.00,28452.00,30.00,24.00,,96.00,,,,,,,7086.00,22066.00,,-699.60,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","104","10",5040.00,21436.00,30.00,27.00,,93.00,,,,,,4676.00,7023.00,14839.40,,-426.30,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","104","11",5440.00,19954.00,30.00,27.00,,92.00,,,,,,5172.00,5196.00,15123.20,,-365.70,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","104","12",4240.00,16703.00,30.00,24.00,,91.00,,,,,,,5196.00,11787.20,,-280.20,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","105","01",4120.00,16375.00,30.00,24.00,,91.00,,,,,,4440.00,5196.00,11453.60,,-274.70,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","105","02",3760.00,15391.00,30.00,16.00,,91.00,,,,,,4160.00,5196.00,10452.80,,-258.20,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","105","03",4440.00,17250.00,30.00,15.00,,91.00,,,,,,,5196.00,12343.20,,-289.30,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","105","04",3520.00,14735.00,30.00,20.00,,91.00,,,,,,3720.00,5196.00,9785.60,,-247.10,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","105","05",4720.00,16277.00,30.00,28.00,,91.00,,,,,,5800.00,5196.00,11353.80,,-273.00,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","105","06",5240.00,17300.00,30.00,25.00,,92.00,,,,,,4960.00,5196.00,12314.00,,-210.10,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","105","07",5280.00,19623.00,30.00,27.00,,92.00,,,,,,7000.00,6960.00,12900.80,,-238.30,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","105","08",4880.00,18795.00,30.00,23.00,,93.00,,,,,,6000.00,7086.00,11956.00,,-247.50,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","105","09",4520.00,17924.00,30.00,25.00,,93.00,,,,,,7480.00,7086.00,11074.00,,-236.00,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","105","10",3960.00,16587.00,30.00,25.00,,92.00,,,,,,5040.00,7086.00,9702.00,,-201.40,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","105","11",4680.00,16136.00,30.00,25.00,,93.00,,,,,,5440.00,5322.00,11026.30,,-212.50,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","105","12",3880.00,14142.00,30.00,22.00,,92.00,,,,,,4240.00,5196.00,9118.00,,-171.70,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","106","01",3120.00,12002.00,30.00,18.00,,92.00,,,,,,4120.00,5196.00,7332.00,,-150.30,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","106","02",3800.00,13536.00,30.00,17.00,,92.00,,,,,,3760.00,5196.00,8930.00,,-169.50,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","106","03",3280.00,12336.00,30.00,16.00,,94.00,,,,,,4440.00,5196.00,7708.00,,-180.60,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","106","04",3280.00,12349.00,30.00,16.00,,93.00,,,,,,3520.00,5196.00,7708.00,,-167.70,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","106","05",4280.00,14598.00,30.00,22.00,,93.00,,,,,,4720.00,5196.00,10058.00,,-198.30,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","106","06",3880.00,13786.00,,25.00,,,,,,,,5240.00,5259.00,9130.90,,-172.60,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","106","07",4720.00,17867.00,,,,,,,,,,5280.00,7086.00,11564.00,,-223.80,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","106","08",4240.00,16723.00,,,,,,,,,,4880.00,7086.00,10388.00,,-227.10,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","106","09",4280.00,16799.00,30.00,25.00,,94.00,,,,,,4520.00,7086.00,10486.00,,-246.00,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","106","10",4360.00,17016.00,,,,,,,,,,3960.00,7086.00,10682.00,,-248.70,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","106","11",4000.00,14200.00,,,,,,,,,,4680.00,5385.00,9437.50,,-177.80,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","106","12",3880.00,13727.00,,,,,,,,,,3880.00,5196.00,9118.00,,-157.40,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","107","01",2440.00,10537.00,,,,,,,,,,3120.00,5196.00,5734.00,,-65.50,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","107","02",3120.00,11989.00,30.00,16.00,,93.00,,,,,,3800.00,5196.00,7332.00,,-162.80,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","107","03",3120.00,11989.00,,,,,,,,,,3800.00,5196.00,7332.00,,-162.80,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","107","04",3280.00,12349.00,,,,,,,,,,3280.00,5196.00,7708.00,,-167.70,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","107","05",3320.00,12729.00,,,,,,,,,,4280.00,5196.00,8104.70,,-172.90,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","107","06",3600.00,13428.00,,,,,,,,,,3880.00,5196.00,8820.00,,-168.10,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","107","07",3720.00,15834.00,,,,,,,,,,4720.00,6960.00,9568.20,,-198.30,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","107","08",4200.00,17169.00,,,,,,,,,,4240.00,7086.00,10836.00,,-215.00,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","107","09",3640.00,15785.00,,,,,,,,,,4280.00,7086.00,181707.60,,-197.70,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","107","10",3040.00,14332.00,,,,,,,,,,4360.00,7086.00,10836.00,,7843.20,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","107","11",3560.00,13334.00,,,,,,,,,,4000.00,5196.00,8722.00,,-167.00,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","107","12",3320.00,12744.00,,,,,,,,,,3880.00,5196.00,8134.00,,-186.60,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","108","01",3080.00,12229.00,,,,,,,,,,2440.00,5196.00,7546.00,,-178.30,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","108","02",3000.00,11994.00,,,,,,,,,,3120.00,5196.00,7350.00,,-175.60,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","108","03",3080.00,12182.00,,,,,,,,,,3480.00,5196.00,7546.00,,-178.30,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","108","04",3400.00,12940.00,,,,,,,,,,3280.00,5196.00,8330.00,,-189.30,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","108","05",4240.00,14966.00,,,,,,,,,,3320.00,,10388.00,,-218.10,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","108","06",3760.00,13786.00,,,,,,,,,,3600.00,5196.00,9212.00,,-201.70,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","108","07",4600.00,18032.00,,,,,,,,,,3720.00,6960.00,11830.60,,-263.00,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","108","08",4280.00,17337.00,,,,,,,,,,4200.00,7086.00,11042.40,,-253.70,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","108","09",4680.00,18398.00,,,,,,,,,,3640.00,7086.00,12074.40,,-268.20,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","108","10",4920.00,19055.00,,,,,,,,,,3040.00,7086.00,12693.60,,-276.90,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","108","11",4400.00,15319.00,,,,,,,,,,3560.00,5196.00,10780.00,,-239.60,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","108","12",4240.00,14950.00,,,,,,,,,,3320.00,5196.00,10388.00,,-233.70,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","109","01",3160.00,12375.00,,,,,,,,,,3080.00,5196.00,7742.00,,-181.10,,,,,
"C2","林森","林森-樂育堂","09-05-7116-10-0","109","02",3800.00,13927.00,30.00,16.00,0.00,94.00,3800.00,0,0.00,0.00,0.00,3000.00,5196.00,9310.00,,-203.00,,0.00,,,
"D1","新民","新民-主校區","09-18-5706-95-7","099","01",191880.00,563005.00,770.00,435.00,334.00,97.00,108720.00,,16920.00,321.00,66240.00,197160.00,128513.00,450766.80,,-14732.30,,,,-1542.10,
"D1","新民","新民-主校區","09-18-5706-95-7","099","02",160080.00,487564.00,770.00,391.00,356.00,97.00,88200.00,,14040.00,319.00,57840.00,128160.00,128513.00,371809.20,,-12758.20,,,,,
"D1","新民","新民-主校區","09-18-5706-95-7","099","03",110160.00,358650.00,770.00,354.00,285.00,96.00,51120.00,,8400.00,235.00,50640.00,158760.00,128513.00,238956.20,,-8819.20,,,,,
"D1","新民","新民-主校區","09-18-5706-95-7","099","04",196080.00,571494.00,770.00,493.00,345.00,97.00,109080.00,,18360.00,336.00,68640.00,191640.00,128513.00,457935.40,,-14954.40,,,,,
"D1","新民","新民-主校區","09-18-5706-95-7","099","05",179160.00,536010.00,770.00,514.00,387.00,97.00,102480.00,,14280.00,340.00,62400.00,211440.00,128513.00,421522.90,,-14025.90,,,,,
"D1","新民","新民-主校區","09-18-5706-95-7","099","06",223680.00,646902.00,770.00,744.00,393.00,98.00,135360.00,,14160.00,489.00,74160.00,213720.00,128513.00,536340.00,,-17951.00,,,,,
"D1","新民","新民-主校區","09-18-5706-95-7","099","07",252960.00,760012.00,770.00,686.00,448.00,98.00,142200.00,,23040.00,456.00,87720.00,267000.00,164895.50,616206.20,,-21089.70,,,,,
"D1","新民","新民-主校區","09-18-5706-95-7","099","08",179520.00,610116.00,770.00,596.00,361.00,96.00,108360.00,,16560.00,429.00,54600.00,213720.00,172172.00,452946.80,,-15002.80,,,,,
"D1","新民","新民-主校區","09-18-5706-95-7","099","09",150000.00,537101.00,770.00,459.00,318.00,96.00,90360.00,,13800.00,326.00,45840.00,172200.00,172172.00,378136.40,,-13207.40,,,,,
"D1","新民","新民-主校區","09-18-5706-95-7","099","10",214440.00,623158.00,770.00,702.00,498.00,97.00,119760.00,,20280.00,393.00,74400.00,246720.00,172172.00,525113.90,,-17780.70,,,,,-56347
"D1","新民","新民-主校區","09-18-5706-95-7","099","11",228360.00,675000.00,770.00,687.00,426.00,97.00,142800.00,,16920.00,374.00,68640.00,240240.00,132878.90,559783.90,,-17662.80,,,,,
"D1","新民","新民-主校區","09-18-5706-95-7","099","12",167760.00,516770.00,770.00,452.00,339.00,97.00,99960.00,,13920.00,338.00,53880.00,183840.00,128513.00,401779.40,,-13522.40,,,,,
"D1","新民","新民-主校區","09-18-5706-95-7","100","01",180240.00,539860.00,770.00,391.00,316.00,97.00,103320.00,,15960.00,267.00,60960.00,191880.00,128513.00,425473.60,,-14126.60,,,,,
"D1","新民","新民-主校區","09-18-5706-95-7","100","02",131880.00,428053.00,770.00,388.00,356.00,97.00,76200.00,,9240.00,289.00,46440.00,160080.00,128513.00,310740.90,,-11200.90,,,,,
"D1","新民","新民-主校區","09-18-5706-95-7","100","03",94440.00,325752.00,770.00,362.00,286.00,96.00,43920.00,,7560.00,247.00,42960.00,110160.00,128513.00,205249.20,,-8010.20,,,,,
"D1","新民","新民-主校區","09-18-5706-95-7","100","04",172200.00,518296.00,770.00,390.00,306.00,97.00,96840.00,,15240.00,274.00,60120.00,196080.00,128513.00,403345.20,,-13562.30,,,,,
"D1","新民","新民-主校區","09-18-5706-95-7","100","05",160920.00,479607.00,630.00,488.00,386.00,97.00,87120.00,,14520.00,363.00,59280.00,179160.00,120724.30,371432.40,,-12549.90,,,,,
"D1","新民","新民-主校區","09-18-5706-95-7","100","06",233760.00,665811.00,630.00,708.00,397.00,97.00,135120.00,,21600.00,406.00,77040.00,223680.00,105147.00,554280.00,,-16815.30,23199.10,,,,
"D1","新民","新民-主校區","09-18-5706-95-7","100","07",262680.00,853332.00,630.00,790.00,471.00,98.00,153720.00,,22680.00,688.00,86280.00,252960.00,138486.60,651545.10,,-21330.80,84630.70,,,,
